Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR7479115,2018-11-29 10:55:12,2018-07-06 14:50:46,52264,15301249,52264,292,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/479/SRR7479115/SRR7479115.sralite.1,SRX4348531,FMDV_B16-28_A24/NP1/24hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508273,SAMN09580678,simple,12110,Foot-and-mouth disease virus,FMDV_B16-28_A24/NP1/24hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,F281125A5E707DC87992BA22C2CBF9E3,2ABC93ACA1360E8404477887436CA332
SRR7479116,2018-11-29 10:55:12,2018-07-06 14:51:08,94854,27537789,94854,290,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/479/SRR7479116/SRR7479116.sralite.1,SRX4348530,FMDV_B16-28_A24/NP2/24hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508272,SAMN09580679,simple,12110,Foot-and-mouth disease virus,FMDV_B16-28_A24/NP2/24hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,AC2BB96A46A96A32B07015636C3E3507,3F6C569D8DEDF9E087EF74F141DE840E
SRR7479099,2018-11-29 10:55:13,2018-07-06 14:51:04,81837,23933005,81837,292,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/479/SRR7479099.sralite.1,SRX4348547,FMDV_B16-28_A24/SER/24hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508289,SAMN09580677,simple,12110,Foot-and-mouth disease virus,FMDV_B16-28_A24/SER/24hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,11D1E68774381A52D170DBA4A2E27004,18A994059F311F0CBC50C4E27A6A21B9
SRR7479117,2018-11-29 10:55:12,2018-07-06 14:51:00,64900,19092372,64900,294,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/479/SRR7479117/SRR7479117.sralite.1,SRX4348529,FMDV_B16-29_A24/LUNG1/72hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508271,SAMN09580684,simple,12110,Foot-and-mouth disease virus,FMDV_B16-29_A24/LUNG1/72hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,8C1C0EE12194F877AB7820AAC7E402B8,1F084C24DE6A46C97A29FE95B864BB89
SRR7479118,2018-11-29 10:55:12,2018-07-06 14:51:11,117519,34325907,117519,292,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/479/SRR7479118/SRR7479118.sralite.1,SRX4348528,FMDV_B16-29_A24/LUNG2/72hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508270,SAMN09580685,simple,12110,Foot-and-mouth disease virus,FMDV_B16-29_A24/LUNG2/72hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,EEC61CFC32DE35AC251AD2079F0828D3,C9571B6FBFADC1812632028665AAD978
SRR7479119,2018-11-29 10:55:12,2018-07-06 14:50:45,51606,15246480,51606,295,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/479/SRR7479119/SRR7479119.sralite.1,SRX4348527,FMDV_B16-29_A24/NAS/72hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508269,SAMN09580682,simple,12110,Foot-and-mouth disease virus,FMDV_B16-29_A24/NAS/72hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,751684E4039B80AAB23F8CCE5CE1DB0F,566B88389854ECA4E4F945CF4E1801AC
SRR7479120,2018-11-29 10:55:12,2018-07-06 14:51:14,69540,20530775,69540,295,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/479/SRR7479120/SRR7479120.sralite.1,SRX4348526,FMDV_B16-29_A24/NP1/72hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508268,SAMN09580683,simple,12110,Foot-and-mouth disease virus,FMDV_B16-29_A24/NP1/72hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,4B7AB4F390DA16D2672968932E87C0E6,8F62BB8CCD613B34B21168055FA428A6
SRR7479113,2018-11-29 10:55:12,2018-07-06 14:51:06,88487,25912784,88487,292,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/479/SRR7479113/SRR7479113.sralite.1,SRX4348533,FMDV_B16-29_A24/SER/24hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508275,SAMN09580680,simple,12110,Foot-and-mouth disease virus,FMDV_B16-29_A24/SER/24hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,4032BA07A4C52FDD4EA63347490D3499,56EBD53F949D2280C62D70F673EA74CE
SRR7479114,2018-11-29 10:55:12,2018-07-06 14:50:41,39618,11572937,39618,292,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/479/SRR7479114.sralite.1,SRX4348532,FMDV_B16-29_A24/SER/72hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508274,SAMN09580681,simple,12110,Foot-and-mouth disease virus,FMDV_B16-29_A24/SER/72hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,7B64FF9223F86D84641BA5064BDDEC03,4F3848E9DEAC3BA452489E647210B99F
SRR7479111,2018-11-29 10:55:12,2018-07-06 14:51:12,107986,31728497,107986,293,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/479/SRR7479111.sralite.1,SRX4348535,FMDV_B16-29_A24/VES1/72hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508277,SAMN09580686,simple,12110,Foot-and-mouth disease virus,FMDV_B16-29_A24/VES1/72hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,66F6634EF912BF83E788BC2C1F00528B,6F3FD5518E5C6EC2C5E8071563C7ABEA
SRR7479112,2018-11-29 10:55:12,2018-07-06 14:51:12,143486,41685503,143486,290,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/479/SRR7479112.sralite.1,SRX4348534,FMDV_B16-29_A24/VES2/72hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508276,SAMN09580687,simple,12110,Foot-and-mouth disease virus,FMDV_B16-29_A24/VES2/72hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,F46E3FD23E9311D71B6A16C82ED5AACF,1A1930FE3AD080468F48B8F080B4A019
SRR7479086,2018-11-29 10:55:13,2018-07-06 14:51:14,133800,38970783,133800,291,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/479/SRR7479086/SRR7479086.sralite.1,SRX4348560,FMDV_B16-30_A24/LUNG1/72hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508303,SAMN09580691,simple,12110,Foot-and-mouth disease virus,FMDV_B16-30_A24/LUNG1/72hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,49F8CE6C74402F94C210E2A25BAF2393,5136702F48E1360D8692C88CC2D03FB3
SRR7479089,2018-11-29 10:55:13,2018-07-06 14:51:14,235183,67696862,235183,287,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/479/SRR7479089/SRR7479089.sralite.1,SRX4348557,FMDV_B16-30_A24/LUNG2/72hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508299,SAMN09580692,simple,12110,Foot-and-mouth disease virus,FMDV_B16-30_A24/LUNG2/72hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,D9E3C7DE7C7905F5C5485CE4C9FD6097,22C71C2F81D4684B0C2D99924AA49A86
SRR7479085,2018-11-29 10:55:13,2018-07-06 14:51:14,98489,27789552,98489,282,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/479/SRR7479085.sralite.1,SRX4348561,FMDV_B16-30_A24/NAS/48hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508302,SAMN09580688,simple,12110,Foot-and-mouth disease virus,FMDV_B16-30_A24/NAS/48hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,82DF752CE74D5BCEFA52F6157DD8F459,200E7C8EC1981CC8DFD2E3200F9594E2
SRR7479084,2018-11-29 10:55:13,2018-07-06 14:51:11,108133,31156485,108133,288,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/479/SRR7479084.sralite.1,SRX4348562,FMDV_B16-30_A24/NAS/72hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508304,SAMN09580689,simple,12110,Foot-and-mouth disease virus,FMDV_B16-30_A24/NAS/72hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,5505F3C211B45587DABF6E48E148C979,8F2E4061E465A662AD995ECC2A63E168
SRR7479087,2018-11-29 10:55:13,2018-07-06 14:50:56,62505,18012999,62505,288,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/479/SRR7479087.sralite.1,SRX4348559,FMDV_B16-30_A24/NP/72hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508301,SAMN09580690,simple,12110,Foot-and-mouth disease virus,FMDV_B16-30_A24/NP/72hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,DBA6292EBBED4A7627E1FDEDCBEE2F11,57B3B5536503D51FB0FAD4061E90F5E9
SRR7479088,2018-11-29 10:55:13,2018-07-06 14:51:09,104312,29988270,104312,287,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/479/SRR7479088/SRR7479088.sralite.1,SRX4348558,FMDV_B16-30_A24/VES1/72hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508300,SAMN09580693,simple,12110,Foot-and-mouth disease virus,FMDV_B16-30_A24/VES1/72hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,EB763F0093CB6FC017D646980C91965F,9ED6B39262D5BA006D9EF3F0A2B14F56
SRR7479090,2018-11-29 10:55:13,2018-07-06 14:51:17,115727,33786735,115727,291,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/479/SRR7479090.sralite.1,SRX4348556,FMDV_B16-30_A24/VES2/72hpe/PTC,AMPLICON,RT-PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149342,PRJNA473786,,473786,SRS3508298,SAMN09580694,simple,12110,Foot-and-mouth disease virus,FMDV_B16-30_A24/VES2/72hpe,,,,,,,no,,,,,USDA ARS,SRA734536,,public,7CACB027C936DD88A5BFF2551A64F816,491CAC9D110C2E4828E366250CEB0E48
SRR18349242,2022-04-18 12:30:17,2022-03-19 02:29:36,161311,69994340,161311,433,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18349/SRR18349242/SRR18349242.lite.1,SRX14484682,12,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP364487,PRJNA817529,,817529,SRS12285607,SAMN26793194,simple,12110,Foot-and-mouth disease virus,FMDV_O/BUS_379_P_2015,,,,,,,no,,,,,USDA,SRA1388013,,public,7FF2CB421F44F958D4A606076144A635,26F3158C0ADF2B4E1766DD9F7BCE3631
SRR11004876,2020-02-03 12:03:12,2020-02-03 12:00:59,182531,50814160,182531,278,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/004/SRR11004876.sralite.1,SRX7665666,FMDV_O/IND/121/2001/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246877,PRJNA602899,,602899,SRS6093929,SAMN13910242,simple,12118,Foot-and-mouth disease virus O,FMDV_O/IND/121/2001,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA1036286,,public,03CBB5992CADD4776165988F99C5DCB7,5B907E8A0AC50A3D23039C043C3819B2
SRR11004875,2020-02-03 12:04:12,2020-02-03 12:01:59,655807,184738541,655807,281,64,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/004/SRR11004875.sralite.1,SRX7665667,FMDV_O/IND/290/2008/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246877,PRJNA602899,,602899,SRS6093930,SAMN13910244,simple,12118,Foot-and-mouth disease virus O,FMDV_O/IND/290/2008,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA1036286,,public,BA2D10E1A806CB86160618A234ABB88A,9A8A0EA2715EE326C1D6930F290A10FD
SRR11004877,2020-02-03 12:04:12,2020-02-03 12:02:23,526292,146897221,526292,279,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/004/SRR11004877.sralite.1,SRX7665665,FMDV_O/IND/316/1997/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246877,PRJNA602899,,602899,SRS6093928,SAMN13910241,simple,12118,Foot-and-mouth disease virus O,FMDV_O/IND/316/1997,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA1036286,,public,793D3F37BAE1139292431B8254603468,3BEF920E94EDE40063A2D7AA7A8E6D1D
SRR11004872,2020-02-03 12:04:12,2020-02-03 12:01:37,258338,73247070,258338,283,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/004/SRR11004872.sralite.1,SRX7665670,FMDV_O/IND/35/2009/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246877,PRJNA602899,,602899,SRS6093933,SAMN13910246,simple,12118,Foot-and-mouth disease virus O,FMDV_O/IND/35/2009,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA1036286,,public,96CC218822B37ADD6B1344A348FD084C,200C3E1812E9060B9803841D5EF3657C
SRR9335100,2019-06-21 11:21:12,2019-06-21 11:15:23,546549,154089494,546549,281,53,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/335/SRR9335100.sralite.1,SRX6101444,FMDV_O/IND/394(826)/2013/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP202096,PRJNA550055,,550055,SRS5001908,SAMN12107272,simple,12110,Foot-and-mouth disease virus,FMDV_O/IND/394(826)/2013,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA901934,,public,6B9FA482A2BC3AE63227FC6599F3C0AA,ED4B254FF9AFF4E1F32826532A42A7D7
SRR9335098,2019-06-21 11:21:12,2019-06-21 11:15:54,510151,144148478,510151,282,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/335/SRR9335098.sralite.1,SRX6101451,FMDV_O/IND/424(891)/2013/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP202096,PRJNA550055,,550055,SRS5001914,SAMN12107273,simple,12110,Foot-and-mouth disease virus,FMDV_O/IND/424(891)/2013,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA901934,,public,C40A862CB76DF99BAEC03E61DB91EBCD,C307C5EA2CC0ABC66A08F945F67663C5
SRR11004873,2020-02-03 12:04:12,2020-02-03 12:02:30,770306,219150698,770306,284,77,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/004/SRR11004873.sralite.1,SRX7665669,FMDV_O/IND/433/2008/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246877,PRJNA602899,,602899,SRS6093932,SAMN13910245,simple,12118,Foot-and-mouth disease virus O,FMDV_O/IND/433/2008,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA1036286,,public,478F5688D75F224486043C7D362CA12B,FE9A43786847EDD1EA406767B0EACAA7
SRR11004874,2020-02-03 12:04:12,2020-02-03 12:01:52,268604,70049843,268604,260,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/004/SRR11004874.sralite.1,SRX7665668,FMDV_O/IND/442/2005/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246877,PRJNA602899,,602899,SRS6093931,SAMN13910243,simple,12118,Foot-and-mouth disease virus O,FMDV_O/IND/442/2005,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA1036286,,public,784FCEB847989B94F0DF4D0B8BA8CE3A,02A399E5E03C33FE0873239B9229B288
SRR11004871,2020-02-03 12:04:12,2020-02-03 12:02:21,1031332,290620038,1031332,281,102,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/004/SRR11004871.sralite.1,SRX7665671,FMDV_O/IND/47/2009/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246877,PRJNA602899,,602899,SRS6093934,SAMN13910247,simple,12118,Foot-and-mouth disease virus O,FMDV_O/IND/47/2009,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA1036286,,public,B2443DB667D7B00A66FD6A36F9EAC723,F4BF53E25DE902EE2BE2871FCBC68260
SRR9335112,2019-06-21 11:21:12,2019-06-21 11:14:40,110593,30532614,110593,276,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/335/SRR9335112.sralite.1,SRX6101436,FMDV_O/IND/C12230/2014/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP202096,PRJNA550055,,550055,SRS5001901,SAMN12107289,simple,12110,Foot-and-mouth disease virus,FMDV_O/IND/C12230/2014,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA901934,,public,61A8AFECA1DBDE3BD8B5039FDE92807D,F4B614EDD09CBAF862A4B529E310D5E8
SRR9335110,2019-06-21 11:21:12,2019-06-21 11:15:34,333036,92679029,333036,278,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/335/SRR9335110.sralite.1,SRX6101438,FMDV_O/IND/C421/2014/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP202096,PRJNA550055,,550055,SRS5001902,SAMN12107284,simple,12110,Foot-and-mouth disease virus,FMDV_O/IND/C421/2014,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA901934,,public,36B76D6E5C301ED62D98C3213536FB6C,69085C046A9CA9692C9AD6A4758EF9E4
SRR9335107,2019-06-21 11:21:12,2019-06-21 11:15:01,104454,28467672,104454,272,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/335/SRR9335107.sralite.1,SRX6101442,FMDV_O/IND/C5630/2014/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP202096,PRJNA550055,,550055,SRS5001906,SAMN12107285,simple,12110,Foot-and-mouth disease virus,FMDV_O/IND/C5630/2014,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA901934,,public,70B802CD843416B441E9E2CB5F2D08FD,783F480D53F58728F3F3DEA39A485DDF
SRR9335115,2019-06-21 11:21:12,2019-06-21 11:14:21,55323,16073345,55323,290,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/335/SRR9335115.sralite.1,SRX6101434,FMDV_O/IND/C5660/2014/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP202096,PRJNA550055,,550055,SRS5001898,SAMN12107286,simple,12110,Foot-and-mouth disease virus,FMDV_O/IND/C5660/2014,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA901934,,public,E8FA740284A7EDCBB208E73202F759FB,94E6A549E1266E73214A3C327F3AE87E
SRR9335114,2019-06-21 11:21:12,2019-06-21 11:14:29,60938,17769531,60938,291,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/335/SRR9335114.sralite.1,SRX6101435,FMDV_O/IND/C6673/2014/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP202096,PRJNA550055,,550055,SRS5001899,SAMN12107287,simple,12110,Foot-and-mouth disease virus,FMDV_O/IND/C6673/2014,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA901934,,public,253F251B2FFA113587665D7EB4EBD3E6,98837570B607E13ECC912EAB403B451C
SRR9335111,2019-06-21 11:21:12,2019-06-21 11:15:33,193569,53186783,193569,274,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/335/SRR9335111.sralite.1,SRX6101440,FMDV_O/IND/C6684/2014/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP202096,PRJNA550055,,550055,SRS5001904,SAMN12107288,simple,12110,Foot-and-mouth disease virus,FMDV_O/IND/C6684/2014,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA901934,,public,441F3357A9F419F2547398933FA20F2E,578977B2AF622CD7B91F25701DD64022
SRR9616809,2019-07-01 16:10:13,2019-07-01 16:09:23,358462,104488958,358462,291,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/616/SRR9616809.sralite.1,SRX6379860,KEN/K19/2016/KenO,FL-cDNA,cDNA,VIRAL RNA,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP212426,PRJNA551797,,551797,SRS5040453,SAMN12167189,simple,12110,Foot-and-mouth disease virus,FMDV_O/KEN/K19/2016,,,,,,,no,,,,,USDA ARS,SRA915368,,public,2A8337AEAA0FC0835EC403039F14F4EE,8A201AEC4B099774BC14E7B716345124
SRR9616810,2019-07-01 16:31:45,2019-07-01 16:09:33,301451,87385076,301451,289,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/616/SRR9616810.sralite.1,SRX6379859,KEN/K60/2014/KenO,FL-cDNA,cDNA,VIRAL RNA,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP212426,PRJNA551797,,551797,SRS5040452,SAMN12167188,simple,12110,Foot-and-mouth disease virus,FMDV_O/KEN/K60/2014,,,,,,,no,,,,,USDA ARS,SRA915368,,public,80A28FFDC1F1E840E011DCD76A860146,696778DDE2FA8A7C68E594BC3BE7AE0D
SRR18349243,2022-04-18 12:30:17,2022-03-19 02:29:35,288671,124152551,288671,430,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18349/SRR18349243/SRR18349243.lite.1,SRX14484681,10,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP364487,PRJNA817529,,817529,SRS12285604,SAMN26793193,simple,12110,Foot-and-mouth disease virus,FMDV_O/KYA_004_P_2015,,,,,,,no,,,,,USDA,SRA1388013,,public,7BB06F396740D8F5E56AC8A79272E819,8756129C1B88B0301A4EA9BA6E8A39E0
SRR18349241,2022-04-18 12:30:17,2022-03-19 02:35:00,662386,292045008,662386,440,191,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18349/SRR18349241/SRR18349241.lite.1,SRX14484683,14,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP364487,PRJNA817529,,817529,SRS12285606,SAMN26793195,simple,12110,Foot-and-mouth disease virus,FMDV_O/MOY2_099_P_2016,,,,,,,no,,,,,USDA,SRA1388013,,public,AC7D3E90B03E956911171C5F22652604,45F04120ABA2D1F6D3C7259B376DD2A3
SRR18349244,2022-04-18 12:30:17,2022-03-19 02:29:55,303229,131397496,303229,433,86,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18349/SRR18349244/SRR18349244.lite.1,SRX14484680,9,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP364487,PRJNA817529,,817529,SRS12285605,SAMN26793192,simple,12110,Foot-and-mouth disease virus,FMDV_O/NAP_189_P_2015,,,,,,,no,,,,,USDA,SRA1388013,,public,68033AE1E222F38596015DD10662BC28,C449D5BA53C1D21C755CDB53E73ABA51
SRR18349240,2022-04-18 12:30:17,2022-03-19 02:30:38,1474869,617727930,1474869,418,402,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18349/SRR18349240/SRR18349240.lite.1,SRX14484684,15,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP364487,PRJNA817529,,817529,SRS12285609,SAMN26793196,simple,12110,Foot-and-mouth disease virus,FMDV_O/NGO_372_P_2015,,,,,,,no,,,,,USDA,SRA1388013,,public,0E87C2D9DCD47778768F2427A66572A2,0FBF7D710DEEB739F81B1912C2CFF5F1
